data,fechamento,volume
2022-11-18,108870.0,18770000.0
2022-11-17,109703.0,23120000.0
2022-11-16,110243.0,18350000.0
2022-11-14,113161.0,15080000.0
2022-11-11,112253.0,25040000.0
2022-11-10,109775.0,26030000.0
2022-11-09,113580.0,20530000.0
2022-11-08,116160.0,14240000.0
2022-11-07,115342.0,15220000.0
2022-11-04,118155.0,16210000.0
2022-11-03,116896.0,15630000.0
2022-11-01,116929.0,17970000.0
2022-10-31,116037.0,21640000.0
2022-10-28,114539.0,14390000.0
2022-10-27,114641.0,15530000.0
2022-10-26,112764.0,16090000.0
2022-10-25,114626.0,14730000.0
2022-10-24,116013.0,13280000.0
2022-10-21,119929.0,18580000.0
2022-10-20,117171.0,16920000.0
2022-10-19,116274.0,12730000.0
2022-10-18,115743.0,14740000.0
2022-10-17,113624.0,11630000.0
2022-10-14,112072.0,13100000.0
2022-10-13,114300.0,14580000.0
2022-10-11,114827.0,13140000.0
2022-10-10,115941.0,11430000.0
2022-10-07,116375.0,13620000.0
2022-10-06,117561.0,14520000.0
2022-10-05,117198.0,13560000.0
2022-10-04,116230.0,16079999.999999998
2022-10-03,116134.0,20980000.0
2022-09-30,110037.0,16540000.0
2022-09-29,107664.0,14590000.0
2022-09-28,108451.0,13540000.0
2022-09-27,108376.0,14520000.0
2022-09-26,109114.0,13130000.0
2022-09-23,111716.0,13540000.0
2022-09-22,114070.0,15680000.0
2022-09-21,111936.0,14730000.0
2022-09-20,112517.0,12570000.0
2022-09-19,111824.0,12590000.0
2022-09-16,109280.0,18840000.0
2022-09-15,109954.0,11620000.0
2022-09-14,110547.0,11630000.0
2022-09-13,110794.0,12610000.0
2022-09-12,113407.0,11710000.0
2022-09-09,112300.0,12160000.0
2022-09-08,109916.0,13760000.0
2022-09-06,109764.0,14300000.0
2022-09-05,112203.0,9520000.0
2022-09-02,110864.0,16690000.000000002
2022-09-01,110405.0,14480000.0
2022-08-31,109523.0,14790000.0
2022-08-30,110431.0,11940000.0
2022-08-29,112323.0,9800000.0
2022-08-26,112299.0,11160000.0
2022-08-25,113532.0,11840000.0
2022-08-24,112898.0,13760000.0
2022-08-23,112857.0,11890000.0
2022-08-22,110501.0,11010000.0
2022-08-19,111496.0,12680000.0
2022-08-18,113813.0,10640000.0
2022-08-17,113708.0,14650000.0
2022-08-16,113512.0,12990000.0
2022-08-15,113032.0,15550000.0
2022-08-12,112764.0,18700000.0
2022-08-11,109718.0,14940000.0
2022-08-10,110236.0,13380000.0
2022-08-09,108651.0,12150000.0
2022-08-08,108402.0,12670000.0
2022-08-05,106472.0,12950000.0
2022-08-04,105892.0,15500000.0
2022-08-03,103775.0,12380000.0
2022-08-02,103362.0,10120000.0
2022-08-01,102225.0,11630000.0
2022-07-29,103165.0,12930000.0
2022-07-28,102597.0,11130000.0
2022-07-27,101438.0,10260000.0
2022-07-26,99772.0,9140000.0
2022-07-25,100270.0,8620000.0
2022-07-22,98925.0,10030000.0
2022-07-21,99033.0,10060000.0
2022-07-20,98287.0,12940000.0
2022-07-19,98245.0,10300000.0
2022-07-18,96916.0,10740000.0
2022-07-15,96551.0,11350000.0
2022-07-14,96121.0,12580000.0
2022-07-13,97881.0,12210000.0
2022-07-12,98271.0,12570000.0
2022-07-11,98212.0,8890000.0
2022-07-08,100289.0,9730000.0
2022-07-07,100730.0,12700000.0
2022-07-06,98719.0,13350000.0
2022-07-05,98295.0,13360000.0
2022-07-04,98609.0,6280000.0
2022-07-01,98954.0,11610000.0
2022-06-30,98542.0,14590000.0
2022-06-29,99622.0,10450000.0
2022-06-28,100591.0,10490000.0
2022-06-27,100764.0,9900000.0
2022-06-24,98672.0,10350000.0
2022-06-23,98080.0,12410000.0
2022-06-22,99522.0,11680000.0
2022-06-21,99685.0,11070000.0
2022-06-20,99853.0,10900000.0
2022-06-17,99825.0,18930000.0
2022-06-15,102807.0,16020000.0
2022-06-14,102063.0,11560000.0
2022-06-13,102598.0,13840000.0
2022-06-10,105481.0,12840000.0
2022-06-09,107094.0,11960000.0
2022-06-08,108368.0,10380000.0
2022-06-07,110070.0,9470000.0
2022-06-06,110186.0,8210000.000000001
2022-06-03,111102.0,8760000.0
2022-06-02,112393.0,10050000.0
2022-06-01,111360.0,9790000.0
2022-05-31,111351.0,15810000.0
2022-05-30,111032.0,7280000.0
2022-05-27,111942.0,9980000.0
2022-05-26,111890.0,13080000.0
2022-05-25,110580.0,10740000.0
2022-05-24,110581.0,11720000.0
2022-05-23,110346.0,10690000.0
2022-05-20,108488.0,12870000.0
2022-05-19,107005.0,11430000.0
2022-05-18,106247.0,14750000.0
2022-05-17,108789.0,16500000.0
2022-05-16,108233.0,10600000.0
2022-05-13,106924.0,12370000.0
2022-05-12,105688.0,14000000.0
2022-05-11,104397.0,13430000.0
2022-05-10,103110.0,13510000.0
2022-05-09,103250.0,13200000.0
2022-05-06,105135.0,14140000.0
2022-05-05,105304.0,13830000.0
2022-05-04,108344.0,14560000.0
2022-05-03,106528.0,9940000.0
2022-05-02,106639.0,11940000.0
2022-04-29,107876.0,13660000.0
2022-04-28,109919.0,11130000.0
2022-04-27,109349.0,11520000.0
2022-04-26,108213.0,11750000.0
2022-04-25,110685.0,11100000.0
2022-04-22,111078.0,10880000.0
2022-04-20,114344.0,10750000.0
2022-04-19,115057.0,10540000.0
2022-04-18,115687.0,8400000.0
2022-04-14,116182.0,10370000.0
2022-04-13,116782.0,12070000.0
2022-04-12,116147.0,11410000.0
2022-04-11,116953.0,9560000.0
2022-04-08,118322.0,11230000.0
2022-04-07,118862.0,11520000.0
2022-04-06,118228.0,13410000.0
2022-04-05,118885.0,11790000.0
2022-04-04,121280.0,8810000.0
2022-04-01,121570.0,13780000.0
2022-03-31,119999.0,11200000.0
2022-03-30,120260.0,10890000.0
2022-03-29,120014.0,12930000.0
2022-03-28,118738.0,9170000.0
2022-03-25,119081.0,13810000.0
2022-03-24,119053.0,13470000.0
2022-03-23,117457.0,11080000.0
2022-03-22,117272.0,11380000.0
2022-03-21,116155.0,10380000.0
2022-03-18,115311.0,19550000.0
2022-03-17,113076.0,14410000.0
2022-03-16,111112.0,13210000.0
2022-03-15,108959.0,13650000.0
2022-03-14,109928.0,10480000.0
2022-03-11,111713.0,12480000.0
2022-03-10,113663.0,12980000.0
2022-03-09,113900.0,14710000.0
2022-03-08,111203.0,15700000.0
2022-03-07,111593.0,14060000.0
2022-03-04,114474.0,10720000.0
2022-03-03,115166.0,12120000.0
2022-03-02,115174.0,10700000.0
2022-02-25,113142.0,17560000.0
2022-02-24,111592.0,16790000.0
2022-02-23,112008.0,12120000.0
2022-02-22,112892.0,12710000.0
2022-02-21,111725.0,7860000.0
2022-02-18,112880.0,11300000.0
2022-02-17,113528.0,10810000.0
2022-02-16,115181.0,12050000.0
2022-02-15,114828.0,11650000.0
2022-02-14,113899.0,10760000.0
2022-02-11,113572.0,18600000.0
2022-02-10,113368.0,13270000.0
2022-02-09,112461.0,13790000.0
2022-02-08,112234.0,10160000.0
2022-02-07,111996.0,10670000.0
2022-02-04,112245.0,11460000.0
2022-02-03,111696.0,11040000.0
2022-02-02,111894.0,11750000.0
2022-02-01,113228.0,11130000.0
2022-01-31,112144.0,12190000.0
2022-01-28,111910.0,13520000.0
2022-01-27,112612.0,14810000.0
2022-01-26,111289.0,15510000.0
2022-01-25,110204.0,13710000.0
2022-01-24,107937.0,12700000.0
2022-01-21,108942.0,13410000.0
2022-01-20,109102.0,13630000.0
2022-01-19,108013.0,12600000.0
2022-01-18,106668.0,11220000.0
2022-01-17,106374.0,6920000.0
2022-01-14,106928.0,11460000.0
2022-01-13,105530.0,11710000.0
2022-01-12,105686.0,13030000.0
2022-01-11,103779.0,12420000.0
2022-01-10,101945.0,10260000.0
2022-01-07,102719.0,11730000.0
2022-01-06,101561.0,11750000.0
2022-01-05,101006.0,12880000.0
2022-01-04,103514.0,11490000.0
2022-01-03,103922.0,11130000.0
2021-12-30,104822.0,11140000.0
2021-12-29,104107.0,6590000.0
2021-12-28,104864.0,7510000.0
2021-12-27,105554.0,7590000.0
2021-12-23,104891.0,7280000.0
2021-12-22,105244.0,8050000.000000001
2021-12-21,105500.0,9040000.0
2021-12-20,105020.0,10570000.0
2021-12-17,107201.0,14930000.0
2021-12-16,108326.0,13750000.0
2021-12-15,107431.0,12660000.0
2021-12-14,106760.0,11600000.0
2021-12-13,107383.0,12510000.0
2021-12-10,107758.0,10470000.0
2021-12-09,106291.0,11080000.0
2021-12-08,108096.0,13170000.0
2021-12-07,107558.0,11770000.0
2021-12-06,106859.0,11130000.0
2021-12-03,105070.0,14580000.0
2021-12-02,104466.0,14850000.0
2021-12-01,100775.0,13760000.0
2021-11-30,101915.0,18200000.0
2021-11-29,102814.0,10280000.0
2021-11-26,102224.0,10970000.0
2021-11-25,105811.0,7890000.0
2021-11-24,104514.0,10470000.0
2021-11-23,103654.0,13030000.0
2021-11-22,102122.0,10410000.0
2021-11-19,103035.0,11100000.0
2021-11-18,102426.0,10910000.0
2021-11-17,102948.0,12830000.0
2021-11-16,104404.0,11580000.0
2021-11-12,106335.0,13250000.0
2021-11-11,107595.0,12660000.0
2021-11-10,105968.0,12280000.0
2021-11-09,105535.0,11020000.0
2021-11-08,104781.0,9360000.0
2021-11-05,104824.0,12590000.0
2021-11-04,103412.0,12080000.0
2021-11-03,105617.0,14700000.0
2021-11-01,105551.0,10730000.0
2021-10-29,103501.0,12600000.0
2021-10-28,105705.0,11500000.0
2021-10-27,106363.0,10830000.0
2021-10-26,106420.0,10760000.0
2021-10-25,108715.0,11510000.0
2021-10-22,106296.0,21170000.0
2021-10-21,107735.0,16510000.000000002
2021-10-20,110786.0,11740000.0
2021-10-19,110673.0,14130000.0
2021-10-18,114428.0,11200000.0
2021-10-15,114648.0,11170000.0
2021-10-14,113185.0,8960000.0
2021-10-13,113456.0,11730000.0
2021-10-11,112180.0,10280000.0
2021-10-08,112833.0,12870000.0
2021-10-07,110585.0,10650000.0
2021-10-06,110560.0,13280000.0
2021-10-05,110458.0,10380000.0
2021-10-04,110393.0,11810000.0
2021-10-01,112900.0,10780000.0
2021-09-30,110979.0,13160000.0
2021-09-29,111107.0,11370000.0
2021-09-28,110124.0,13190000.0
2021-09-27,113583.0,10740000.0
2021-09-24,113283.0,9120000.0
2021-09-23,114064.0,11480000.0
2021-09-22,112282.0,12160000.0
2021-09-21,110250.0,11250000.0
2021-09-20,108844.0,11500000.0
2021-09-17,111439.0,14830000.0
2021-09-16,113794.0,10690000.0
2021-09-15,115063.0,9460000.0
2021-09-14,116181.0,9030000.0
2021-09-13,116404.0,9250000.0
2021-09-10,114286.0,11160000.0
2021-09-09,115361.0,13890000.0
2021-09-08,113413.0,12320000.0
2021-09-06,117869.0,5110000.0
2021-09-03,116933.0,12520000.0
2021-09-02,116677.0,9860000.0
2021-09-01,119396.0,9520000.0
2021-08-31,118781.0,11540000.0
2021-08-30,119740.0,6390000.0
2021-08-27,120678.0,7320000.0
2021-08-26,118724.0,8430000.0
2021-08-25,120818.0,7520000.0
2021-08-24,120211.0,9180000.0
2021-08-23,117472.0,7850000.0
2021-08-20,118053.0,8930000.0
2021-08-19,117165.0,10520000.0
2021-08-18,116643.0,11750000.0
2021-08-17,117904.0,11220000.0
2021-08-16,119180.0,9740000.0
2021-08-13,121194.0,10640000.0
2021-08-12,120701.0,11070000.0
2021-08-11,122056.0,8690000.0
2021-08-10,122202.0,8300000.000000001
2021-08-09,123019.0,7170000.0
2021-08-06,122810.0,7500000.0
2021-08-05,121633.0,10910000.0
2021-08-04,121801.0,9160000.0
2021-08-03,123577.0,9390000.0
2021-08-02,122516.0,8570000.0
2021-07-30,121801.0,9400000.0
2021-07-29,125675.0,7490000.0
2021-07-28,126286.0,9040000.0
2021-07-27,124612.0,7310000.0
2021-07-26,126004.0,6330000.0
2021-07-23,125053.0,6050000.0
2021-07-22,126147.0,6480000.0
2021-07-21,125929.0,7150000.0
2021-07-20,125401.0,7630000.0
2021-07-19,124395.0,9210000.0
2021-07-16,125960.0,7360000.0
2021-07-15,127468.0,7420000.0
2021-07-14,128407.0,9210000.0
2021-07-13,128168.0,7150000.0
2021-07-12,127594.0,7420000.0
2021-07-08,125428.0,8880000.0
2021-07-07,127019.0,8150000.0
2021-07-06,125095.0,7650000.0
2021-07-05,126920.0,5260000.0
2021-07-02,127622.0,7430000.0
2021-07-01,125666.0,9290000.0
2021-06-30,126802.0,9100000.0
2021-06-29,127327.0,7780000.0
2021-06-28,127429.0,8160000.0
2021-06-25,127256.0,9360000.0
2021-06-24,129514.0,7240000.0
2021-06-23,128428.0,7990000.0
2021-06-22,128767.0,9330000.0
2021-06-21,129265.0,7330000.0
2021-06-18,128405.0,12430000.0
2021-06-17,128057.0,9660000.0
2021-06-16,129259.0,12880000.0
2021-06-15,130091.0,7210000.0
2021-06-14,130208.0,8160000.0
2021-06-11,129441.0,7750000.0
2021-06-10,130076.0,8530000.0
2021-06-09,129907.0,9840000.0
2021-06-08,129787.0,10350000.0
2021-06-07,130776.0,9660000.0
2021-06-04,130126.0,9810000.0
2021-06-02,129601.0,12780000.0
2021-06-01,128267.0,12500000.0
2021-05-31,126216.0,5950000.0
2021-05-28,125561.0,8850000.0
2021-05-27,124367.0,13140000.0
2021-05-26,123989.0,8260000.0
2021-05-25,122988.0,8910000.0
2021-05-24,124032.0,8189999.999999999
2021-05-21,122592.0,9490000.0
2021-05-20,122701.0,7910000.0
2021-05-19,122636.0,8830000.0
2021-05-18,122980.0,7840000.0
2021-05-17,122938.0,7410000.0
2021-05-14,121881.0,10140000.0
2021-05-13,120706.0,9360000.0
2021-05-12,119710.0,9410000.0
2021-05-11,122964.0,7990000.0
2021-05-10,121909.0,8220000.000000001
2021-05-07,122038.0,8870000.0
2021-05-06,119921.0,8780000.0
2021-05-05,119564.0,9060000.0
2021-05-04,117712.0,8770000.0
2021-05-03,119209.0,8890000.0
2021-04-30,118894.0,11090000.0
2021-04-29,120066.0,8500000.0
2021-04-28,121053.0,9080000.0
2021-04-27,119388.0,8359999.999999999
2021-04-26,120595.0,7100000.0
2021-04-23,120530.0,7620000.0
2021-04-22,119371.0,8600000.0
2021-04-20,120062.0,7810000.0
2021-04-19,120934.0,10030000.0
2021-04-16,121114.0,7950000.0
2021-04-15,120701.0,7950000.0
2021-04-14,120295.0,10080000.0
2021-04-13,119297.0,8980000.0
2021-04-12,118812.0,7000000.0
2021-04-09,117670.0,7740000.0
2021-04-08,118313.0,8780000.0
2021-04-07,117624.0,8540000.0
2021-04-06,117499.0,6800000.0
2021-04-05,117518.0,7250000.0
2021-04-01,115253.0,8020000.0
2021-03-31,116634.0,10660000.0
2021-03-30,116850.0,8140000.000000001
2021-03-29,115419.0,7460000.0
2021-03-26,114781.0,8660000.0
2021-03-25,113750.0,10310000.0
2021-03-24,112064.0,9830000.0
2021-03-23,113262.0,8300000.000000001
2021-03-22,114979.0,8160000.0
2021-03-19,116222.0,12340000.0
2021-03-18,114835.0,9920000.0
2021-03-17,116549.0,9430000.0
2021-03-16,114019.0,7800000.0
2021-03-15,114851.0,8220000.000000001
2021-03-12,114160.0,8109999.999999999
2021-03-11,114984.0,12090000.0
2021-03-10,112776.0,12510000.0
2021-03-09,111331.0,12140000.0
2021-03-08,110612.0,13700000.0
2021-03-05,115202.0,13250000.0
2021-03-04,112690.0,14220000.0
2021-03-03,111184.0,15140000.0
2021-03-02,111540.0,14820000.0
2021-03-01,110335.0,11240000.0
2021-02-26,110035.0,14620000.0
2021-02-25,112256.0,12470000.0
2021-02-24,115668.0,11400000.0
2021-02-23,115227.0,15170000.0
2021-02-22,112668.0,21770000.0
2021-02-19,118431.0,10400000.0
2021-02-18,119199.0,10720000.0
2021-02-17,120356.0,8330000.0
2021-02-12,119429.0,7660000.0
2021-02-11,119300.0,7570000.0
2021-02-10,118435.0,8640000.0
2021-02-09,119472.0,7910000.0
2021-02-08,119696.0,8620000.0
2021-02-05,120240.0,8210000.000000001
2021-02-04,119261.0,8100000.0
2021-02-03,119725.0,8700000.0
2021-02-02,118234.0,11630000.0
2021-02-01,117518.0,8720000.0
2021-01-29,115068.0,10970000.0
2021-01-28,118883.0,12070000.0
2021-01-27,115882.0,12380000.0
2021-01-26,116464.0,10680000.0
2021-01-22,117380.0,9370000.0
2021-01-21,118329.0,8570000.0
2021-01-20,119646.0,7950000.0
2021-01-19,120636.0,7890000.0
2021-01-18,121242.0,7220000.0
2021-01-15,120349.0,9390000.0
2021-01-14,123481.0,8970000.0
2021-01-13,121933.0,10290000.0
2021-01-12,123998.0,8950000.0
2021-01-11,123255.0,9540000.0
2021-01-08,125077.0,11090000.0
2021-01-07,122386.0,11770000.0
2021-01-06,119100.0,11640000.0
2021-01-05,119376.0,9260000.0
2021-01-04,118855.0,8740000.0
2020-12-30,119017.0,8240000.0
2020-12-29,119409.0,6770000.0
2020-12-28,119124.0,7170000.0
2020-12-23,117807.0,6480000.0
2020-12-22,116636.0,6950000.0
2020-12-21,115823.0,10350000.0
2020-12-18,118024.0,8640000.0
2020-12-17,118401.0,7700000.0
2020-12-16,117857.0,9810000.0
2020-12-15,116149.0,8199999.999999999
2020-12-14,114611.0,8189999.999999999
2020-12-11,115128.0,8369999.999999999
2020-12-10,115129.0,11800000.0
2020-12-09,113001.0,8430000.0
2020-12-08,113793.0,8810000.0
2020-12-07,113590.0,9630000.0
2020-12-04,113750.0,8890000.0
2020-12-03,112292.0,11470000.0
2020-12-02,111879.0,9810000.0
2020-12-01,111400.0,11320000.0
2020-11-30,108893.0,19300000.0
2020-11-27,110575.0,8790000.0
2020-11-26,110227.0,6170000.0
2020-11-25,110133.0,8560000.0
2020-11-24,109786.0,11930000.0
2020-11-23,107379.0,9690000.0
2020-11-20,106042.0,7100000.0
2020-11-19,106670.0,8560000.0
2020-11-18,106119.0,10340000.0
2020-11-17,107249.0,10310000.0
2020-11-16,106430.0,11720000.0
2020-11-13,104723.0,9770000.0
2020-11-12,102507.0,10860000.0
2020-11-11,104809.0,10840000.0
2020-11-10,105067.0,16670000.000000002
2020-11-09,103515.0,17410000.0
2020-11-06,100925.0,8380000.000000001
2020-11-05,100751.0,10460000.0
2020-11-04,97867.0,10700000.0
2020-11-03,95980.0,10190000.0
2020-10-30,93952.0,10640000.0
2020-10-29,96582.0,12700000.0
2020-10-28,95369.0,11050000.0
2020-10-27,99606.0,8670000.0
2020-10-26,101017.0,8070000.0
2020-10-23,101260.0,7560000.0
2020-10-22,101918.0,9560000.0
2020-10-21,100552.0,8660000.0
2020-10-20,100540.0,8800000.0
2020-10-19,98658.0,9930000.0
2020-10-16,98309.0,7840000.0
2020-10-15,99054.0,8340000.0
2020-10-14,99334.0,8900000.0
2020-10-13,98503.0,7870000.0
2020-10-09,97483.0,10810000.0
2020-10-08,97920.0,11160000.0
2020-10-07,95526.0,9830000.0
2020-10-06,95615.0,11300000.0
2020-10-05,96089.0,8620000.0
2020-10-02,94016.0,8580000.0
2020-10-01,95479.0,9240000.0
2020-09-30,94603.0,9490000.0
2020-09-29,93580.0,8740000.0
2020-09-28,94666.0,10510000.0
2020-09-25,96999.0,7350000.0
2020-09-24,97012.0,9330000.0
2020-09-23,95735.0,8830000.0
2020-09-22,97294.0,7280000.0
2020-09-21,96991.0,9740000.0
2020-09-18,98290.0,11370000.0
2020-09-17,100098.0,7860000.0
2020-09-16,99676.0,7140000.0
2020-09-15,100298.0,9220000.0
2020-09-14,100275.0,8180000.0
2020-09-11,98363.0,9110000.0
2020-09-10,98835.0,8890000.0
2020-09-09,101292.0,7960000.0
2020-09-08,100050.0,8480000.0
2020-09-04,101242.0,11330000.0
2020-09-03,100721.0,12610000.0
2020-09-02,101911.0,7560000.0
2020-09-01,102168.0,9380000.0
2020-08-31,99369.0,12230000.0
2020-08-28,102143.0,7670000.0
2020-08-27,100624.0,7360000.0
2020-08-26,100627.0,9860000.0
2020-08-25,102118.0,8189999.999999999
2020-08-24,102298.0,7720000.0
2020-08-21,101521.0,9100000.0
2020-08-20,101468.0,9400000.0
2020-08-19,100854.0,10030000.0
2020-08-18,102065.0,9420000.0
2020-08-17,99595.0,10820000.0
2020-08-14,101353.0,8580000.0
2020-08-13,100461.0,10720000.0
2020-08-12,102118.0,10110000.0
2020-08-11,102174.0,9360000.0
2020-08-10,103444.0,8260000.0
2020-08-07,102776.0,10340000.0
2020-08-06,104126.0,9690000.0
2020-08-05,102802.0,10920000.0
2020-08-04,101216.0,12030000.0
2020-08-03,102830.0,10900000.0
2020-07-31,102912.0,12930000.0
2020-07-30,105009.0,9590000.0
2020-07-29,105605.0,9240000.0
2020-07-28,104109.0,9090000.0
2020-07-27,104477.0,9620000.0
2020-07-24,102382.0,9800000.0
2020-07-23,102293.0,10370000.0
2020-07-22,104290.0,10830000.0
2020-07-21,104310.0,11110000.0
2020-07-20,104426.0,8930000.0
2020-07-17,102888.0,10430000.0
2020-07-16,100553.0,8130000.000000001
2020-07-15,101791.0,9290000.0
2020-07-14,100440.0,10020000.0
2020-07-13,98697.0,10380000.0
2020-07-10,100032.0,9150000.0
2020-07-09,99160.0,9470000.0
2020-07-08,99770.0,9140000.0
2020-07-07,97761.0,8950000.0
2020-07-06,98937.0,9490000.0
2020-07-03,96765.0,5350000.0
2020-07-02,96235.0,10060000.0
2020-07-01,96203.0,10160000.0
2020-06-30,95056.0,10140000.0
2020-06-29,95735.0,8910000.0
2020-06-26,93834.0,8440000.0
2020-06-25,95983.0,8700000.0
2020-06-24,94377.0,9960000.0
2020-06-23,95975.0,9750000.0
2020-06-22,95336.0,8260000.0
2020-06-19,96572.0,13130000.0
2020-06-18,96125.0,10010000.0
2020-06-17,95547.0,11130000.0
2020-06-16,93531.0,12030000.0
2020-06-15,92376.0,13320000.0
2020-06-12,92795.0,12790000.0
2020-06-10,94686.0,11740000.0
2020-06-09,96747.0,11290000.0
2020-06-08,97645.0,11100000.0
2020-06-05,94637.0,13320000.0
2020-06-04,93829.0,11490000.0
2020-06-03,93002.0,15140000.0
2020-06-02,91046.0,11830000.0
2020-06-01,88620.0,9850000.0
2020-05-29,87403.0,16550000.0
2020-05-28,86949.0,10120000.0
2020-05-27,87946.0,11210000.0
2020-05-26,85469.0,12030000.0
2020-05-25,85663.0,8760000.0
2020-05-22,82173.0,9280000.0
2020-05-21,83027.0,11400000.0
2020-05-20,81319.0,9520000.0
2020-05-19,80742.0,10740000.0
2020-05-18,81194.0,11530000.0
2020-05-15,77557.0,11720000.0
2020-05-14,79011.0,13820000.0
2020-05-13,77772.0,11580000.0
2020-05-12,77872.0,10250000.0
2020-05-11,79065.0,9780000.0
2020-05-08,80263.0,10730000.0
2020-05-07,78119.0,13810000.0
2020-05-06,79064.0,9780000.0
2020-05-05,79471.0,9150000.0
2020-05-04,78876.0,8590000.0
2020-04-30,80506.0,11800000.0
2020-04-29,83171.0,11720000.0
2020-04-28,81312.0,12940000.0
2020-04-27,78239.0,10660000.0
2020-04-24,75331.0,16530000.000000002
2020-04-23,79673.0,10820000.0
2020-04-22,80687.0,9850000.0
2020-04-20,78973.0,8870000.0
2020-04-17,78990.0,8320000.0
2020-04-16,77812.0,9030000.0
2020-04-15,78831.0,9760000.0
2020-04-14,79918.0,8590000.0
2020-04-13,78836.0,7650000.0
2020-04-09,77682.0,10750000.0
2020-04-08,78625.0,10210000.0
2020-04-07,76358.0,11290000.0
2020-04-06,74073.0,9690000.0
2020-04-03,69538.0,10410000.0
2020-04-02,72253.0,10540000.0
2020-04-01,70967.0,10090000.0
2020-03-31,73020.0,11140000.0
2020-03-30,74639.0,9030000.0
2020-03-27,73429.0,10300000.0
2020-03-26,77710.0,12760000.0
2020-03-25,74956.0,12950000.0
2020-03-24,69729.0,11680000.0
2020-03-23,63570.0,11960000.0
2020-03-20,67069.0,15150000.0
2020-03-19,68332.0,16140000.0
2020-03-18,66895.0,16750000.0
2020-03-17,74617.0,14950000.0
2020-03-16,71168.0,12850000.0
2020-03-13,82678.0,15770000.0
2020-03-12,72583.0,12010000.0
2020-03-11,85171.0,11790000.0
2020-03-10,92214.0,13530000.0
2020-03-09,86067.0,14650000.0
2020-03-06,97997.0,11860000.0
2020-03-05,102233.0,8600000.0
2020-03-04,107224.0,8410000.0
2020-03-03,105537.0,9390000.0
2020-03-02,106625.0,8860000.0
2020-02-28,104172.0,11230000.0
2020-02-27,102984.0,11240000.0
2020-02-26,105718.0,9370000.0
2020-02-21,113681.0,5900000.0
2020-02-20,114586.0,6790000.0
2020-02-19,116518.0,6330000.0
2020-02-18,114977.0,5550000.0
2020-02-17,115309.0,4360000.0
2020-02-14,114381.0,5340000.0
2020-02-13,115662.0,5640000.0
2020-02-12,116674.0,8160000.0
2020-02-11,115371.0,6770000.0
2020-02-10,112570.0,7490000.0
2020-02-07,113770.0,6590000.0
2020-02-06,115190.0,7380000.0
2020-02-05,116028.0,7170000.0
2020-02-04,115557.0,5830000.0
2020-02-03,114629.0,5510000.0
2020-01-31,113761.0,6220000.0
2020-01-30,115528.0,6320000.0
2020-01-29,115385.0,5100000.0
2020-01-28,116479.0,5230000.0
2020-01-27,114482.0,6100000.0
2020-01-24,118376.0,4780000.0
2020-01-23,119528.0,6570000.0
2020-01-22,118391.0,5770000.0
2020-01-21,117026.0,5090000.0
2020-01-20,118862.0,3840000.0
2020-01-17,118478.0,4950000.0
2020-01-16,116704.0,5420000.0
2020-01-15,116414.0,5570000.0
2020-01-14,117632.0,5360000.0
2020-01-13,117325.0,5690000.0
2020-01-10,115503.0,4780000.0
2020-01-09,115947.0,5950000.0
2020-01-08,116247.0,5910000.0
2020-01-07,116662.0,4850000.0
2020-01-06,116878.0,6570000.0
2020-01-03,117707.0,6830000.0
2020-01-02,118573.0,5160000.0
2019-12-30,115645.0,3670000.0
2019-12-27,116534.0,3910000.0
2019-12-26,117203.0,3790000.0
2019-12-23,115863.0,4000000.0
2019-12-20,115121.0,6890000.0
2019-12-19,115131.0,5780000.0
2019-12-18,114315.0,7940000.0
2019-12-17,112616.0,5350000.0
2019-12-16,111896.0,6080000.0
2019-12-13,112565.0,7710000.0
2019-12-12,112200.0,5680000.0
2019-12-11,110964.0,5150000.0
2019-12-10,110672.0,4760000.0
2019-12-09,110977.0,4990000.0
2019-12-06,111126.0,4970000.0
2019-12-05,110622.0,4400000.0
2019-12-04,110301.0,4890000.0
2019-12-03,108956.0,5220000.0
2019-12-02,108928.0,4710000.0
2019-11-29,108233.0,4190000.0000000005
2019-11-28,108290.0,3670000.0
2019-11-27,107708.0,4420000.0
2019-11-26,107059.0,6900000.0
2019-11-25,108424.0,4510000.0
2019-11-22,108692.0,4800000.0
2019-11-21,107497.0,5820000.0
2019-11-19,105864.0,3610000.0
2019-11-18,106269.0,4920000.0
2019-11-14,106557.0,5360000.0
2019-11-13,106060.0,5340000.0
2019-11-12,106751.0,5220000.0
2019-11-11,108367.0,3930000.0
2019-11-08,107629.0,5420000.0
2019-11-07,109581.0,6080000.0
2019-11-06,108360.0,5510000.0
2019-11-05,108719.0,5660000.0
2019-11-04,108779.0,5180000.0
2019-11-01,108196.0,5470000.0
2019-10-31,107220.0,5380000.0
2019-10-30,108408.0,5450000.0
2019-10-29,107556.0,4310000.0
2019-10-28,108187.0,3970000.0
2019-10-25,107364.0,5400000.0
2019-10-24,106986.0,5620000.0
2019-10-23,107544.0,4660000.0
2019-10-22,107381.0,5220000.0
2019-10-21,106022.0,3500000.0
2019-10-18,104729.0,4480000.0
2019-10-17,105016.0,4190000.0000000005
2019-10-16,105423.0,4510000.0
2019-10-15,104490.0,4090000.0
2019-10-14,104302.0,2990000.0
2019-10-11,103832.0,4350000.0
2019-10-10,101817.0,4370000.0
2019-10-09,101249.0,3940000.0
2019-10-08,99981.0,4340000.0
2019-10-07,100573.0,3940000.0
